order_id,created_at_utc,channel,amount_cents,status,deleted_at,customer_region
ORD-010217,2025-06-28T14:07:25Z,web,63709,refunded,,US-E
ORD-010218,2025-02-21T16:12:22Z,web,54507,cancelled,,CA
ORD-010219,2025-06-13T22:00:18Z,partner,17565,active,,US-C
ORD-010220,2025-05-24T21:05:27Z,partner,71856,cancelled,,US-W
ORD-010221,2025-08-03T20:03:34Z,partner,21699,completed,,US-W
ORD-010222,2025-09-26T20:19:36Z,partner,50695,cancelled,,CA
ORD-010223,2025-07-23T15:51:49Z,mobile,10305,refunded,,US-E
ORD-010224,2025-11-11T22:40:56Z,mobile,51153,refunded,,US-E
ORD-010225,2025-12-22T19:07:32Z,mobile,27659,active,,US-W
ORD-010226,2025-05-19T20:50:22Z,partner,6280,cancelled,,US-E
ORD-010227,2025-01-31T16:24:29Z,partner,85319,refunded,,US-E
ORD-010228,2025-06-04T19:18:28Z,web,4630,active,2025-06-08T11:18:28Z,CA
ORD-010229,2025-10-04T15:54:51Z,web,44798,completed,,US-C
ORD-010230,2025-05-16T18:24:32Z,mobile,34664,active,,US-E
ORD-010231,2025-04-30T05:03:27Z,mobile,2476,refunded,,US-C
ORD-010232,2025-12-05T16:38:07Z,partner,9073,refunded,,CA
ORD-010233,2025-08-26T22:27:54Z,mobile,27993,cancelled,,US-W
ORD-010234,2025-06-11T17:55:19Z,web,71687,refunded,2025-06-18T13:55:19Z,CA
ORD-010235,2025-11-04T20:39:47Z,web,61720,refunded,,US-W
ORD-010236,2025-01-08T07:55:52Z,partner,43742,completed,,US-C
ORD-010237,2025-08-22T18:40:29Z,mobile,19718,completed,,US-C
ORD-010238,2025-06-30T19:27:33Z,mobile,64860,refunded,,US-E
ORD-010239,2025-07-06T20:14:50Z,mobile,83276,active,,US-C
ORD-010240,2025-07-31T21:22:08Z,mobile,32156,completed,,US-W
ORD-010241,2025-10-24T15:37:24Z,mobile,29821,active,,US-W
ORD-010242,2025-03-05T23:35:11Z,partner,83772,completed,,CA
ORD-010243,2025-12-23T17:38:25Z,web,726,completed,,US-E
ORD-010244,2025-11-16T15:23:24Z,partner,89626,cancelled,,US-W
ORD-010245,2025-10-11T19:21:07Z,web,80824,cancelled,,CA
ORD-010246,2025-03-15T14:46:54Z,partner,81728,completed,,CA
ORD-010247,2025-07-15T22:19:51Z,web,3981,active,,US-E
ORD-010248,2025-03-21T14:49:45Z,mobile,53812,cancelled,,US-E
ORD-010249,2025-06-16T15:37:45Z,partner,4953,cancelled,,CA
ORD-010250,2025-09-12T21:58:09Z,partner,13324,completed,,US-E
ORD-010251,2025-02-10T21:18:58Z,web,47219,refunded,,US-W
ORD-010252,2025-10-02T18:13:00Z,web,14515,active,,US-E
ORD-010253,2025-01-01T15:58:37Z,mobile,85992,refunded,,US-W
ORD-010254,2025-12-12T15:31:18Z,partner,1908,completed,,US-E
ORD-010255,2025-11-10T20:39:32Z,partner,48882,cancelled,,US-E
ORD-010256,2025-04-19T16:58:40Z,mobile,10532,cancelled,,CA
ORD-010257,2025-01-06T22:00:54Z,mobile,12326,completed,,CA
ORD-010258,2025-08-12T20:56:59Z,web,41085,refunded,,CA
ORD-010259,2025-10-11T15:29:01Z,mobile,64777,completed,,US-E
ORD-010260,2025-08-15T21:56:05Z,partner,36614,completed,2025-08-17T16:56:05Z,US-W
ORD-010261,2025-05-23T18:54:13Z,web,4359,cancelled,,US-E
ORD-010262,2025-12-04T20:41:53Z,mobile,81529,refunded,,CA
ORD-010263,2025-06-04T21:24:38Z,web,27484,active,2025-06-09T06:24:38Z,US-C
ORD-010264,2025-07-17T20:27:58Z,partner,63534,refunded,,CA
ORD-010265,2025-07-18T16:37:04Z,web,44757,refunded,,US-W
ORD-010266,2025-11-05T21:36:52Z,mobile,39873,refunded,,US-E
ORD-010267,2025-08-31T19:20:15Z,partner,16746,refunded,,US-W
ORD-010268,2025-12-29T19:43:38Z,mobile,20053,refunded,,US-C
ORD-010269,2025-02-02T20:06:44Z,mobile,76262,cancelled,,US-E
ORD-010270,2025-07-04T20:03:43Z,mobile,86309,completed,,US-W
ORD-010271,2025-03-02T23:57:28Z,web,54834,refunded,,CA
ORD-010272,2025-12-10T23:46:14Z,mobile,25908,refunded,,US-C
ORD-010273,2025-10-03T22:38:30Z,mobile,83098,completed,,US-E
ORD-010274,2025-09-21T15:09:35Z,mobile,2686,cancelled,,US-W
ORD-010275,2025-01-26T17:03:45Z,partner,37857,active,,US-W
ORD-010276,2025-08-10T18:15:51Z,mobile,9920,refunded,,US-C
ORD-010277,2025-12-31T21:51:02Z,web,7277,cancelled,,CA
ORD-010278,2025-06-19T17:20:13Z,web,22586,active,,CA
ORD-010279,2025-01-21T21:57:33Z,web,15842,active,,CA
ORD-010280,2025-10-06T14:36:05Z,web,75050,cancelled,,CA
ORD-010281,2025-08-10T20:38:35Z,web,77338,cancelled,,US-W
ORD-010282,2025-09-08T17:32:20Z,partner,75991,refunded,,US-C
ORD-010283,2025-07-19T14:32:40Z,mobile,11924,cancelled,,CA
ORD-010284,2025-10-31T16:02:02Z,web,45470,cancelled,,US-C
ORD-010285,2025-11-12T17:08:28Z,web,18079,active,,US-W
ORD-010286,2025-01-18T22:26:08Z,partner,6761,completed,,US-W
ORD-010287,2025-06-27T14:14:45Z,partner,52320,refunded,,US-C
ORD-010288,2025-02-06T21:32:48Z,mobile,32557,completed,,US-W
ORD-010289,2025-01-19T22:24:03Z,web,27440,refunded,,US-C
ORD-010290,2025-12-13T23:34:37Z,mobile,28620,active,,CA
ORD-010291,2025-12-02T23:36:19Z,partner,76412,completed,,CA
ORD-010292,2025-02-20T15:56:19Z,mobile,55473,refunded,,CA
ORD-010293,2025-06-12T21:32:17Z,web,7749,refunded,,US-C
ORD-010294,2025-12-24T22:17:50Z,web,64406,cancelled,,CA
ORD-010295,2025-02-16T21:12:21Z,web,42786,cancelled,,US-E
ORD-010296,2025-12-14T21:03:17Z,mobile,24991,active,,US-W
ORD-010297,2025-03-16T19:02:00Z,partner,22070,cancelled,,CA
ORD-010298,2025-04-28T20:08:55Z,mobile,81467,cancelled,,CA
ORD-010299,2025-09-16T17:16:59Z,web,34713,active,,US-W
ORD-010300,2025-09-26T22:13:40Z,web,61493,cancelled,,US-C
ORD-010301,2025-09-13T22:10:22Z,web,43698,active,,CA
ORD-010302,2025-01-30T07:32:03Z,legacy_pos,52386,completed,,US-E
ORD-010303,2025-05-14T17:00:38Z,web,77648,completed,,US-C
ORD-010304,2025-11-11T23:24:58Z,partner,40013,cancelled,,US-C
ORD-010305,2025-08-03T17:44:29Z,partner,20842,refunded,,US-C
ORD-010306,2025-06-12T21:57:09Z,web,68259,refunded,,US-C
ORD-010307,2025-04-13T18:55:17Z,web,19208,cancelled,,CA
ORD-010308,2025-06-19T22:24:48Z,mobile,12865,refunded,,US-W
ORD-010309,2025-05-04T16:08:40Z,partner,32706,completed,,US-E
ORD-010310,2025-04-07T15:12:31Z,web,66192,active,,CA
ORD-010311,2025-05-06T01:29:24Z,partner,22674,cancelled,,US-C
ORD-010312,2025-11-03T20:24:43Z,web,22158,refunded,,US-C
ORD-010313,2025-05-05T18:50:10Z,partner,83533,cancelled,,CA
ORD-010314,2025-04-30T20:25:56Z,partner,58329,active,,US-W
ORD-010315,2025-09-28T16:42:23Z,web,17902,refunded,,CA
ORD-010316,2025-03-01T18:53:47Z,web,46516,completed,,CA
ORD-010317,2025-09-30T16:14:40Z,web,1618,completed,,CA
ORD-010318,2025-03-13T18:03:09Z,mobile,44631,cancelled,,US-C
ORD-010319,2025-11-14T19:29:07Z,mobile,42417,completed,,US-E
ORD-010320,2025-04-16T19:14:10Z,mobile,10197,refunded,,US-W
ORD-010321,2025-07-03T15:11:14Z,mobile,44056,refunded,,US-E
ORD-010322,2025-06-15T21:40:52Z,mobile,60855,active,,CA
ORD-010323,2025-09-25T15:12:27Z,web,88652,cancelled,,US-C
ORD-010324,2025-01-02T17:26:27Z,partner,2626,active,,US-W
ORD-010325,2025-09-13T22:23:06Z,partner,88848,cancelled,,US-W
ORD-010326,2025-01-24T21:43:25Z,mobile,51034,refunded,,US-C
ORD-010327,2025-07-03T20:13:03Z,mobile,49799,active,,CA
ORD-010328,2025-10-06T21:52:11Z,mobile,65299,completed,,US-C
ORD-010329,2025-01-10T23:33:12Z,partner,68208,completed,,CA
ORD-010330,2025-03-31T22:25:52Z,mobile,50061,cancelled,,US-E
ORD-010331,2025-06-25T14:17:19Z,partner,53449,completed,,US-C
ORD-010332,2025-01-03T23:26:03Z,partner,72548,active,,US-W
ORD-010333,2025-07-05T14:00:13Z,web,73682,active,,US-W
ORD-010334,2025-11-02T22:37:48Z,web,48993,refunded,,US-C
ORD-010335,2025-08-13T19:30:06Z,web,14676,active,,CA
ORD-010336,2025-08-11T19:26:30Z,partner,73109,completed,,US-C
ORD-010337,2025-09-28T17:32:29Z,mobile,2588,refunded,,CA
ORD-010338,2025-06-20T15:14:14Z,partner,78885,cancelled,,US-W
ORD-010339,2025-05-21T21:38:08Z,mobile,56892,completed,,US-C
ORD-010340,2025-05-12T22:54:03Z,partner,75098,refunded,,US-C
ORD-010341,2025-12-17T17:59:58Z,legacy_pos,79800,cancelled,,CA
ORD-010342,2025-09-02T20:35:40Z,web,8890,refunded,,US-E
ORD-010343,2025-10-26T14:11:03Z,mobile,45551,active,,US-E
ORD-010344,2025-08-05T20:17:01Z,web,25688,cancelled,,CA
ORD-010345,2025-12-31T18:25:13Z,partner,23540,completed,,US-W
ORD-010346,2025-11-07T20:30:44Z,mobile,75189,refunded,,CA
ORD-010347,2025-10-11T18:59:06Z,mobile,42670,cancelled,,US-W
ORD-010348,2025-09-22T20:54:30Z,partner,71096,cancelled,,US-W
ORD-010349,2025-07-27T16:43:48Z,web,8031,cancelled,,CA
ORD-010350,2025-06-04T18:51:36Z,mobile,11323,refunded,,CA
ORD-010351,2025-10-12T15:55:25Z,mobile,52189,refunded,,US-W
ORD-010352,2025-08-26T16:14:58Z,web,70147,active,,US-W
ORD-010353,2025-02-02T20:09:29Z,mobile,26723,refunded,,CA
ORD-010354,2025-11-14T18:08:17Z,web,8946,refunded,,US-C
ORD-010355,2025-12-28T17:23:18Z,web,73831,completed,,US-C
ORD-010356,2025-04-23T19:34:01Z,partner,31096,active,,CA
ORD-010357,2025-06-05T18:22:49Z,mobile,46033,completed,,US-C
ORD-010358,2025-11-18T18:36:11Z,partner,55054,active,,CA
ORD-010359,2025-03-19T14:02:34Z,web,17476,completed,,US-C
ORD-010360,2025-11-09T20:56:01Z,mobile,25449,completed,,US-E
ORD-010361,2025-05-22T19:58:18Z,partner,86313,completed,,US-E
ORD-010362,2025-01-28T22:08:33Z,partner,57889,active,,US-C
ORD-010363,2025-11-23T22:49:57Z,partner,9063,cancelled,,US-C
ORD-010364,2025-09-25T22:48:15Z,web,49852,completed,,CA
ORD-010365,2025-06-25T22:28:46Z,mobile,45683,cancelled,,US-W
ORD-010366,2025-04-10T18:55:55Z,partner,46166,completed,,US-W
ORD-010367,2025-04-13T14:49:58Z,web,36152,completed,,US-W
ORD-010368,2025-03-09T18:55:58Z,partner,73011,completed,,CA
ORD-010369,2025-04-18T15:49:18Z,web,35151,active,,CA
ORD-010370,2025-07-27T18:31:53Z,partner,50758,refunded,,US-W
ORD-010371,2025-04-29T18:30:10Z,mobile,55166,cancelled,,US-C
ORD-010372,2025-09-30T14:14:07Z,mobile,52453,active,,CA
ORD-010373,2025-09-15T15:11:02Z,partner,64931,cancelled,,US-E
ORD-010374,2025-03-01T17:37:57Z,web,12041,cancelled,,US-C
ORD-010375,2025-04-01T22:04:32Z,web,62195,completed,,US-E
ORD-010376,2025-02-27T16:25:00Z,mobile,1347,active,,US-W
ORD-010377,2025-04-16T17:08:50Z,web,80008,completed,,CA
ORD-010378,2025-05-24T17:31:35Z,partner,34897,active,,US-E
ORD-010379,2025-07-22T14:44:21Z,partner,24320,completed,,US-E
ORD-010380,2025-08-23T14:58:03Z,partner,63155,cancelled,,US-W
ORD-010381,2025-04-09T19:03:41Z,partner,53044,refunded,,CA
ORD-010382,2025-08-18T17:02:36Z,web,44275,completed,,CA
ORD-010383,2025-09-27T15:33:05Z,legacy_pos,21200,completed,,US-C
ORD-010384,2025-07-15T22:54:39Z,web,49485,cancelled,,US-C
ORD-010385,2025-12-03T16:40:19Z,web,47374,active,,US-C
ORD-010386,2025-03-27T19:28:48Z,web,48090,refunded,,CA
ORD-010387,2025-09-01T20:16:19Z,partner,1317,refunded,,US-C
ORD-010388,2025-10-06T18:12:17Z,partner,89239,completed,,US-E
ORD-010389,2025-03-11T15:24:35Z,partner,49131,completed,,US-E
ORD-010390,2025-10-24T19:57:05Z,mobile,23491,cancelled,,US-E
ORD-010391,2025-05-13T17:26:06Z,partner,52644,completed,,CA
ORD-010392,2025-04-03T22:27:18Z,partner,65774,completed,,US-E
ORD-010393,2025-02-24T22:46:26Z,mobile,34514,active,,US-W
ORD-010394,2025-02-28T16:58:49Z,mobile,69433,refunded,,CA
ORD-010395,2025-06-16T17:39:39Z,partner,60210,completed,,CA
ORD-010396,2025-11-29T21:51:47Z,mobile,79894,active,,US-E
ORD-010397,2025-03-26T20:35:01Z,mobile,29535,cancelled,,US-C
ORD-010398,2025-03-27T03:43:57Z,partner,25264,active,,US-W
ORD-010399,2025-02-02T15:41:27Z,partner,23565,active,,US-W
ORD-010400,2025-06-04T17:15:53Z,partner,63946,refunded,,US-E
ORD-010401,2025-03-13T22:30:58Z,partner,71760,active,,US-E
ORD-010402,2025-03-27T22:03:35Z,partner,5993,active,,US-E
ORD-010403,2025-06-17T22:36:43Z,web,46310,refunded,,US-W
ORD-010404,2025-10-25T14:53:24Z,partner,49190,refunded,,US-W
ORD-010405,2025-04-07T22:39:05Z,mobile,6449,active,,CA
ORD-010406,2025-11-17T15:26:15Z,legacy_pos,23420,refunded,,US-C
ORD-010407,2025-10-18T20:21:15Z,mobile,43755,cancelled,,CA
ORD-010408,2025-11-01T17:37:08Z,web,34416,refunded,,US-W
ORD-010409,2025-09-26T21:17:30Z,web,51362,cancelled,,CA
ORD-010410,2025-02-16T15:26:41Z,web,57647,refunded,2025-02-21T19:26:41Z,CA
ORD-010411,2025-04-20T21:16:37Z,partner,59879,completed,,US-C
ORD-010412,2025-11-09T17:16:26Z,partner,87028,cancelled,,US-C
ORD-010413,2025-08-03T17:59:21Z,partner,77837,active,,US-W
ORD-010414,2025-02-22T18:06:01Z,web,30527,cancelled,,US-E
ORD-010415,2025-04-11T16:52:31Z,partner,9869,active,,CA
ORD-010416,2025-04-13T15:00:46Z,web,1423,refunded,,US-W
ORD-010417,2025-07-24T16:08:34Z,partner,86918,completed,,US-E
ORD-010418,2025-10-17T19:57:50Z,mobile,13601,completed,,US-E
ORD-010419,2025-07-18T17:32:43Z,partner,87871,active,,CA
ORD-010420,2025-05-26T22:23:15Z,mobile,15767,active,,US-W
ORD-010421,2025-08-28T22:43:30Z,mobile,32239,active,,US-W
ORD-010422,2025-08-22T16:51:14Z,web,12965,refunded,2025-08-29T16:51:14Z,CA
ORD-010423,2025-11-27T21:48:22Z,partner,72076,completed,,US-W
ORD-010424,2025-07-19T21:11:38Z,mobile,20303,cancelled,,US-E
ORD-010425,2025-07-16T16:43:10Z,partner,52895,refunded,,US-C
ORD-010426,2025-01-30T16:40:45Z,partner,5588,completed,,CA
ORD-010427,2025-12-26T18:17:11Z,partner,49808,refunded,,US-W
ORD-010428,2025-03-26T14:05:54Z,mobile,50384,refunded,,US-C
ORD-010429,2025-11-28T21:54:54Z,mobile,53758,refunded,,US-W
ORD-010430,2025-07-19T22:19:57Z,partner,54530,refunded,,US-C
ORD-010431,2025-01-13T20:03:39Z,mobile,24601,refunded,,CA
ORD-010432,2025-11-04T17:29:48Z,mobile,68675,refunded,,US-W
ORD-010433,2025-04-25T19:44:30Z,mobile,16427,cancelled,,US-E
ORD-010434,2025-03-16T20:28:30Z,mobile,84024,active,,US-W
ORD-010435,2025-07-08T16:57:30Z,web,16194,active,,US-C
ORD-010436,2025-05-13T15:35:51Z,partner,69599,active,,US-C
ORD-010437,2025-10-19T17:07:56Z,web,18726,refunded,,US-W
ORD-010438,2025-06-18T14:58:34Z,web,22770,refunded,,US-E
ORD-010439,2025-01-29T19:30:06Z,partner,26084,active,,US-W
ORD-010440,2025-07-16T15:09:19Z,partner,43834,completed,,US-W
ORD-010441,2025-12-02T18:58:48Z,web,77331,cancelled,,US-E
ORD-010442,2025-12-28T19:53:38Z,mobile,60454,completed,,US-E
ORD-010443,2025-12-03T22:28:29Z,web,70914,cancelled,,US-C
ORD-010444,2025-10-26T17:53:25Z,partner,33587,cancelled,,US-E
ORD-010445,2025-02-22T21:37:46Z,web,80099,refunded,,US-C
ORD-010446,2025-04-12T21:32:06Z,mobile,78050,refunded,,CA
ORD-010447,2025-05-11T22:14:46Z,legacy_pos,57700,active,,CA
ORD-010448,2025-03-27T22:16:52Z,mobile,73933,completed,,US-E
ORD-010449,2025-02-20T19:43:47Z,web,66136,active,,US-C
ORD-010450,2025-06-05T22:17:58Z,partner,35643,completed,,US-W
ORD-010451,2025-12-22T22:04:18Z,mobile,53178,cancelled,,US-C
ORD-010452,2025-01-16T22:32:51Z,web,86041,refunded,,CA
ORD-010453,2025-03-16T17:41:18Z,mobile,64280,completed,,US-W
ORD-010454,2025-01-10T23:39:06Z,mobile,81891,completed,,US-E
ORD-010455,2025-07-18T21:15:47Z,mobile,84922,active,,US-C
ORD-010456,2025-03-04T19:38:49Z,partner,3846,refunded,,CA
ORD-010457,2025-02-05T15:14:18Z,partner,68882,refunded,,US-E
ORD-010458,2025-08-15T17:48:36Z,partner,65960,active,,US-W
ORD-010459,2025-07-06T18:18:31Z,legacy_pos,15214,completed,,US-E
ORD-010460,2025-10-06T16:27:06Z,partner,62496,refunded,,CA
ORD-010461,2025-05-19T22:22:35Z,mobile,34043,active,,US-E
ORD-010462,2025-02-03T23:50:43Z,mobile,26742,active,,US-C
ORD-010463,2025-05-04T21:13:03Z,web,49031,refunded,,US-E
ORD-010464,2025-02-15T15:41:38Z,mobile,56998,active,,CA
ORD-010465,2025-08-16T16:48:27Z,web,89421,completed,,CA
ORD-010466,2025-03-28T18:01:15Z,web,45995,cancelled,,CA
ORD-010467,2025-04-20T07:42:34Z,mobile,7712,completed,,US-E
ORD-010468,2025-01-10T17:51:01Z,web,34868,active,,US-C
ORD-010469,2025-04-06T16:25:40Z,legacy_pos,72000,cancelled,,US-E
ORD-010470,2025-11-27T18:19:16Z,mobile,18506,cancelled,,US-E
ORD-010471,2025-12-09T20:08:23Z,mobile,42567,cancelled,,US-E
ORD-010472,2025-04-23T19:38:41Z,web,6779,completed,,US-W
ORD-010473,2025-08-24T19:55:51Z,mobile,28951,refunded,,US-E
ORD-010474,2025-05-16T18:44:25Z,web,28628,active,,US-C
ORD-010475,2025-01-11T18:41:37Z,partner,22728,cancelled,,US-C
ORD-010476,2025-08-19T20:57:01Z,mobile,20235,active,,CA
ORD-010477,2025-10-05T15:21:40Z,web,65422,completed,,US-W
ORD-010478,2025-02-09T22:26:46Z,mobile,76777,cancelled,,US-C
ORD-010479,2025-11-04T17:02:09Z,web,54515,refunded,,CA
ORD-010480,2025-04-03T19:23:22Z,mobile,70809,cancelled,,US-E
ORD-010481,2025-09-10T07:48:15Z,mobile,8091,refunded,,US-W
ORD-010482,2025-10-07T14:53:07Z,partner,16533,refunded,,US-E
ORD-010483,2025-10-03T20:12:37Z,mobile,76546,cancelled,,US-W
ORD-010484,2025-04-25T22:39:59Z,partner,66237,cancelled,,US-W
ORD-010485,2025-07-22T22:10:51Z,partner,2763,completed,,CA
ORD-010486,2025-09-13T21:43:49Z,partner,1368,cancelled,,US-C
ORD-010487,2025-12-28T18:49:36Z,web,58544,refunded,,CA
ORD-010488,2025-10-10T20:47:40Z,mobile,31745,completed,,US-C
ORD-010489,2025-02-28T16:00:42Z,partner,5293,completed,,US-C
ORD-010490,2025-05-07T18:33:08Z,partner,10812,completed,,US-E
ORD-010491,2025-09-16T21:00:43Z,partner,83027,cancelled,,US-E
ORD-010492,2025-01-30T19:19:43Z,web,71474,cancelled,,US-W
ORD-010493,2025-09-12T18:16:43Z,mobile,19055,cancelled,,US-E
ORD-010494,2025-04-08T14:19:43Z,partner,38099,refunded,,US-E
ORD-010495,2025-04-28T14:07:52Z,mobile,5617,refunded,,CA
ORD-010496,2025-02-09T19:24:04Z,mobile,5115,cancelled,,US-W
ORD-010497,2025-11-14T20:10:16Z,mobile,18769,active,2025-11-18T16:10:16Z,US-C
ORD-010498,2025-08-19T17:02:39Z,mobile,14405,cancelled,,CA
ORD-010499,2025-07-21T14:42:17Z,partner,87301,cancelled,,CA
ORD-010500,2025-11-11T17:08:15Z,web,51854,refunded,,US-W
ORD-010501,2025-09-17T19:17:26Z,partner,52925,refunded,,CA
ORD-010502,2025-02-21T20:17:30Z,partner,48908,refunded,,US-E
ORD-010503,2025-07-19T22:00:44Z,partner,40042,completed,,US-W
ORD-010504,2025-10-25T20:31:31Z,partner,83766,refunded,,CA
ORD-010505,2025-04-17T16:57:23Z,mobile,70820,cancelled,,CA
ORD-010506,2025-09-19T21:33:17Z,partner,70854,cancelled,,CA
ORD-010507,2025-07-16T14:35:17Z,partner,21171,refunded,,US-W
ORD-010508,2025-01-05T17:12:25Z,web,68863,completed,,US-E
ORD-010509,2025-04-08T22:12:26Z,web,70337,active,,US-E
ORD-010510,2025-05-26T20:45:21Z,partner,74507,active,,CA
ORD-010511,2025-05-28T21:34:08Z,partner,71647,completed,,US-C
ORD-010512,2025-05-26T20:01:01Z,mobile,65881,cancelled,,CA
ORD-010513,2025-09-21T20:04:16Z,partner,87307,refunded,,CA
ORD-010514,2025-04-17T19:46:57Z,mobile,59659,refunded,,CA
ORD-010515,2025-03-16T07:57:10Z,partner,53463,active,,US-C
ORD-010516,2025-11-02T18:41:31Z,partner,87290,refunded,,US-W
ORD-010517,2025-06-11T18:39:23Z,mobile,60227,active,,US-E
ORD-010518,2025-12-03T17:20:32Z,mobile,30481,cancelled,2025-12-05T07:20:32Z,US-C
ORD-010519,2025-01-10T16:45:48Z,partner,35849,cancelled,,CA
ORD-010520,2025-05-17T16:09:51Z,web,27507,cancelled,,CA
ORD-010521,2025-01-16T20:45:01Z,web,51964,cancelled,,CA
ORD-010522,2025-09-18T14:43:30Z,web,16248,completed,,US-W
ORD-010523,2025-05-25T14:56:33Z,web,32346,completed,,CA
ORD-010524,2025-05-05T14:40:56Z,web,52371,active,,US-C
ORD-010525,2025-02-05T17:19:21Z,legacy_pos,25920,active,,US-E
ORD-010526,2025-01-11T18:30:59Z,partner,22272,cancelled,,CA
ORD-010527,2025-04-10T16:56:05Z,partner,1483,refunded,,CA
ORD-010528,2025-10-15T19:05:56Z,mobile,62332,completed,,US-W
ORD-010529,2025-07-26T18:13:40Z,mobile,85573,completed,,US-E
ORD-010530,2025-11-02T17:47:55Z,mobile,68609,completed,,CA
ORD-010531,2025-03-24T21:44:19Z,mobile,9578,active,,US-E
ORD-010532,2025-12-01T16:22:59Z,partner,52837,active,,US-W
ORD-010533,2025-10-01T17:52:25Z,partner,85929,refunded,,US-W
ORD-010534,2025-05-15T18:27:06Z,mobile,32856,active,,US-C
ORD-010535,2025-02-03T20:46:35Z,web,87336,active,,US-W
ORD-010536,2025-02-21T21:16:36Z,mobile,34646,completed,,US-E
ORD-010537,2025-01-02T23:31:30Z,mobile,28828,completed,,US-C
ORD-010538,2025-07-05T17:51:16Z,web,39842,cancelled,,US-W
ORD-010539,2025-08-05T16:23:02Z,mobile,68449,completed,,US-E
ORD-010540,2025-06-10T15:03:51Z,mobile,49313,refunded,,US-E
ORD-010541,2025-09-20T18:50:18Z,mobile,74038,cancelled,,US-E
ORD-010542,2025-03-31T14:21:31Z,legacy_pos,87500,cancelled,,US-W
ORD-010543,2025-03-21T17:42:15Z,mobile,39793,refunded,,US-E
ORD-010544,2025-04-02T16:28:39Z,partner,16437,cancelled,,US-E
ORD-010545,2025-05-09T17:56:25Z,mobile,12835,cancelled,,US-C
ORD-010546,2025-09-01T17:21:22Z,partner,29400,completed,,US-E
ORD-010547,2025-04-06T17:03:01Z,partner,9728,completed,,CA
ORD-010548,2025-05-03T14:21:28Z,partner,50680,refunded,,CA
ORD-010549,2025-12-09T23:07:21Z,web,66127,completed,,CA
ORD-010550,2025-09-10T17:10:19Z,web,86521,cancelled,,US-E
ORD-010551,2025-02-22T21:17:06Z,partner,49347,completed,,US-E
ORD-010552,2025-01-09T21:17:12Z,partner,74085,refunded,,US-W
ORD-010553,2025-11-15T16:34:14Z,web,13938,completed,,US-W
ORD-010554,2025-09-27T15:41:55Z,web,48917,refunded,,US-W
ORD-010555,2025-08-09T19:03:27Z,partner,83589,active,,US-W
ORD-010556,2025-12-22T15:03:12Z,web,39626,completed,,US-C
ORD-010557,2025-06-30T16:30:41Z,web,41835,refunded,,US-C
ORD-010558,2025-08-23T14:57:32Z,web,73858,refunded,,US-E
ORD-010559,2025-01-17T20:57:06Z,partner,75819,cancelled,,CA
ORD-010560,2025-06-10T21:16:18Z,web,55266,refunded,,CA
ORD-010561,2025-04-19T22:34:43Z,legacy_pos,17016,completed,,US-W
ORD-010562,2025-05-19T21:36:42Z,partner,17638,refunded,,US-E
ORD-010563,2025-01-24T17:05:28Z,mobile,74245,active,,CA
ORD-010564,2025-03-19T20:00:46Z,web,39386,cancelled,,US-W
ORD-010565,2025-05-23T18:30:51Z,partner,72999,active,,US-C
ORD-010566,2025-12-08T23:14:56Z,partner,39038,active,,US-C
ORD-010567,2025-09-16T19:40:32Z,web,26897,active,,CA
ORD-010568,2025-12-07T16:47:10Z,web,85807,active,,US-C
ORD-010569,2025-02-12T17:39:46Z,web,22860,active,,US-W
ORD-010570,2025-05-13T20:27:32Z,partner,80530,completed,,US-E
ORD-010571,2025-11-16T20:47:20Z,partner,58512,refunded,,US-C
ORD-010572,2025-12-09T20:41:16Z,partner,62610,refunded,,CA
ORD-010573,2025-03-21T17:18:19Z,partner,44651,refunded,,US-W
ORD-010574,2025-08-01T19:46:22Z,web,2534,completed,,US-W
ORD-010575,2025-08-24T17:38:46Z,mobile,30666,cancelled,,US-W
ORD-010576,2025-06-13T07:50:13Z,partner,5226,cancelled,,US-E
ORD-010577,2025-03-15T18:08:03Z,web,30374,refunded,,CA
ORD-010578,2025-02-05T17:00:29Z,mobile,84467,completed,,US-E
ORD-010579,2025-04-17T15:30:24Z,mobile,43050,active,,US-C
ORD-010580,2025-05-20T17:10:03Z,mobile,45785,completed,,US-E
ORD-010581,2025-11-22T19:39:05Z,mobile,63921,active,,US-C
ORD-010582,2025-06-09T17:18:29Z,web,62183,refunded,,US-W
ORD-010583,2025-07-08T19:52:19Z,mobile,23289,refunded,,CA
ORD-010584,2025-04-16T14:24:52Z,mobile,74029,refunded,,US-C
ORD-010585,2025-06-24T16:08:12Z,mobile,62150,refunded,,CA
ORD-010586,2025-11-02T19:09:53Z,mobile,86829,active,2025-11-03T02:09:53Z,US-W
ORD-010587,2025-02-22T21:23:34Z,mobile,8891,active,,US-E
ORD-010588,2025-01-12T23:21:25Z,web,65233,completed,,CA
ORD-010589,2025-06-07T15:49:45Z,partner,30003,active,,US-E
ORD-010590,2025-05-12T18:54:35Z,mobile,27551,cancelled,,CA
ORD-010591,2025-12-24T16:22:31Z,partner,55831,active,,US-E
ORD-010592,2025-12-09T21:00:12Z,web,56254,active,,CA
ORD-010593,2025-06-18T22:16:12Z,partner,66726,cancelled,,US-C
ORD-010594,2025-03-16T17:13:11Z,partner,32353,active,,US-W
ORD-010595,2025-08-27T19:39:54Z,mobile,20978,active,,US-E
ORD-010596,2025-08-05T17:49:45Z,mobile,34819,active,,CA
