entry_id,order_id,business_date,amount_usd,currency,batch_id
LE-0008989,ORD-003826,2025-11-09,659.03,USD,B065
LE-0008990,ORD-000627,2025-05-06,365.93,USD,B066
LE-0008991,ORD-000700,2025-12-18,182.86,USD,B067
LE-0008992,ORD-005196,2025-11-17,526.12,USD,B068
LE-0008993,ORD-002349,2025-05-08,415.43,USD,B069
LE-0008994,ORD-001434,2025-09-03,45.31,USD,B070
LE-0008995,ORD-004952,2025-05-16,753.05,USD,B071
LE-0008996,ORD-004055,2025-10-25,219.15,USD,B072
LE-0008997,ORD-005624,2025-03-18,896.08,USD,B073
LE-0008998,ORD-004839,2025-11-20,83.96,USD,B074
LE-0008999,ORD-007378,2025-06-11,805.78,USD,B075
LE-0009000,ORD-004750,2025-05-23,14.00,USD,B076
LE-0009001,ORD-010486,2025-09-13,13.68,USD,B077
LE-0009002,ORD-009545,2025-03-06,827.89,USD,B078
LE-0009003,ORD-002701,2025-08-16,691.00,USD,B079
LE-0009004,ORD-000450,2025-04-21,63.16,USD,B080
LE-0009005,ORD-008733,2025-03-06,754.78,USD,B081
LE-0009006,ORD-000329,2025-04-18,735.68,USD,B082
LE-0009007,ORD-002876,2025-11-10,882.16,USD,B083
LE-0009008,ORD-009212,2025-08-22,797.17,USD,B084
LE-0009009,ORD-006225,2025-08-03,490.87,USD,B085
LE-0009010,ORD-001790,2025-07-21,120.36,USD,B086
LE-0009011,ORD-009837,2025-02-17,142.35,USD,B087
LE-0009012,ORD-006516,2025-03-25,792.96,USD,B088
LE-0009013,ORD-010982,2025-09-26,186.41,USD,B089
LE-0009014,ORD-005591,2025-12-15,559.71,USD,B090
LE-0009015,ORD-007252,2025-10-31,203.33,USD,B091
LE-0009016,ORD-007030,2025-07-26,183.54,USD,B092
LE-0009017,ORD-006015,2025-01-25,134.28,USD,B093
LE-0009018,ORD-009467,2025-11-09,518.39,USD,B094
LE-0009019,ORD-007201,2025-04-07,309.40,USD,B095
LE-0009020,ORD-003033,2025-01-06,478.01,USD,B096
LE-0009021,ORD-007429,2025-05-25,743.92,USD,B000
LE-0009022,ORD-002620,2025-09-03,741.10,USD,B001
LE-0009023,ORD-001642,2025-06-26,74.24,USD,B002
LE-0009024,ORD-009959,2025-04-19,676.04,USD,B003
LE-0009025,ORD-004923,2025-08-18,80.40,USD,B004
LE-0009026,ORD-000182,2025-09-13,239.68,USD,B005
LE-0009027,ORD-009971,2025-03-07,243.76,USD,B006
LE-0009028,ORD-006790,2025-07-29,660.73,USD,B007
LE-0009029,ORD-009136,2025-05-18,167.82,USD,B008
LE-0009030,ORD-000730,2025-11-10,817.00,USD,B009
LE-0009031,ORD-010848,2025-05-11,602.83,USD,B010
LE-0009032,ORD-002994,2025-06-15,590.81,USD,B011
LE-0009033,ORD-005615,2025-08-28,312.33,USD,B012
LE-0009034,ORD-001789,2025-07-30,118.79,USD,B013
LE-0009035,ORD-009826,2025-09-27,147.80,USD,B014
LE-0009036,ORD-011852,2025-01-28,634.00,USD,B015
LE-0009037,ORD-009742,2025-07-30,15.00,USD,B016
LE-0009038,ORD-008363,2025-01-11,461.50,USD,B017
LE-0009039,ORD-004283,2025-08-23,655.60,USD,B018
LE-0009040,ORD-001186,2025-09-17,840.38,USD,B019
LE-0009041,ORD-010748,2025-09-16,569.00,USD,B020
LE-0009042,ORD-006133,2025-10-01,634.11,USD,B021
LE-0009043,ORD-005682,2025-07-07,214.67,USD,B022
LE-0009044,ORD-011030,2025-06-03,726.51,USD,B023
LE-0009045,ORD-009955,2025-11-10,533.08,USD,B024
LE-0009046,ORD-007212,2025-03-12,216.75,USD,B025
LE-0009047,ORD-000278,2025-10-16,443.26,USD,B026
LE-0009048,ORD-010908,2025-07-15,357.24,USD,B027
LE-0009049,ORD-003843,2025-04-20,224.89,USD,B028
LE-0009050,ORD-006331,2025-02-04,305.14,USD,B029
LE-0009051,ORD-001455,2025-05-11,215.00,USD,B030
LE-0009052,ORD-009281,2025-08-24,525.32,USD,B031
LE-0009053,ORD-006394,2025-05-14,587.88,USD,B032
LE-0009054,ORD-006546,2025-02-12,579.07,USD,B033
LE-0009055,ORD-009029,2025-06-17,652.30,USD,B034
LE-0009056,ORD-000177,2025-03-03,271.00,USD,B035
LE-0009057,ORD-010321,2025-07-03,440.56,USD,B036
LE-0009058,ORD-000391,2025-01-06,719.62,USD,B037
LE-0009059,ORD-000867,2025-11-28,388.97,USD,B038
LE-0009060,ORD-010691,2025-12-11,498.16,USD,B039
LE-0009061,ORD-006854,2025-03-27,479.03,USD,B040
LE-0009062,ORD-002304,2025-10-07,726.69,USD,B041
LE-0009063,ORD-000374,2025-04-03,255.77,USD,B042
LE-0009064,ORD-011590,2025-12-17,63.34,USD,B043
LE-0009065,ORD-006687,2025-11-22,565.90,USD,B044
LE-0009066,ORD-009381,2025-07-01,14.89,USD,B045
LE-0009067,ORD-005373,2025-08-09,285.71,USD,B046
LE-0009068,ORD-001362,2025-01-14,187.41,USD,B047
LE-0009069,ORD-005757,2025-06-20,551.44,USD,B048
LE-0009070,ORD-010350,2025-06-04,113.23,USD,B049
LE-0009071,ORD-011343,2025-08-22,124.24,USD,B050
LE-0009072,ORD-005027,2025-11-26,829.59,USD,B051
LE-0009073,ORD-005962,2025-11-30,501.54,USD,B052
LE-0009074,ORD-009349,2025-10-27,827.14,USD,B053
LE-0009075,ORD-010152,2025-10-31,787.19,USD,B054
LE-0009076,ORD-000621,2025-06-03,55.33,USD,B055
LE-0009077,ORD-001909,2025-12-10,830.98,USD,B056
LE-0009078,ORD-010029,2025-08-08,43.46,USD,B057
LE-0009079,ORD-008314,2025-07-13,700.73,USD,B058
LE-0009080,ORD-008152,2025-11-05,700.56,USD,B059
LE-0009081,ORD-006487,2025-08-30,509.90,USD,B060
LE-0009082,ORD-005260,2025-10-07,833.43,USD,B061
LE-0009083,ORD-006761,2025-06-16,250.81,USD,B062
LE-0009084,ORD-004989,2025-03-27,805.60,USD,B063
LE-0009085,ORD-000565,2025-02-14,761.36,USD,B064
LE-0009086,ORD-008039,2025-03-20,104.30,USD,B065
LE-0009087,ORD-010521,2025-01-16,519.64,USD,B066
LE-0009088,ORD-009866,2025-05-18,734.38,USD,B067
LE-0009089,ORD-009181,2025-12-19,852.20,USD,B068
LE-0009090,ORD-010148,2025-02-03,541.12,USD,B069
LE-0009091,ORD-000044,2025-04-18,700.89,USD,B070
LE-0009092,ORD-001258,2025-07-19,795.41,USD,B071
LE-0009093,ORD-002217,2025-04-24,453.65,USD,B072
LE-0009094,ORD-002250,2025-12-11,366.42,USD,B073
LE-0009095,ORD-010080,2025-02-08,671.52,USD,B074
LE-0009096,ORD-010827,2025-09-12,742.00,USD,B075
LE-0009097,ORD-005865,2025-09-08,739.16,USD,B076
LE-0009098,ORD-004334,2025-11-12,430.03,USD,B077
LE-0009099,ORD-011418,2025-06-07,124.98,USD,B078
LE-0009100,ORD-007387,2025-12-07,508.37,USD,B079
LE-0009101,ORD-006472,2025-07-11,810.17,USD,B080
LE-0009102,ORD-009599,2025-03-05,526.43,USD,B081
LE-0009103,ORD-010306,2025-06-12,682.59,USD,B082
LE-0009104,ORD-003013,2025-07-25,293.00,USD,B083
LE-0009105,ORD-000231,2025-02-19,890.10,USD,B084
LE-0009106,ORD-005456,2025-05-21,748.22,USD,B085
LE-0009107,ORD-003047,2025-09-19,282.48,USD,B086
LE-0009108,ORD-004314,2025-02-28,189.94,USD,B087
LE-0009109,ORD-009999,2025-06-08,109.51,USD,B088
LE-0009110,ORD-010804,2025-07-24,14.45,USD,B089
LE-0009111,ORD-004871,2025-08-09,131.63,USD,B090
LE-0009112,ORD-001060,2025-06-16,647.34,USD,B091
LE-0009113,ORD-006513,2025-03-25,632.56,USD,B092
LE-0009114,ORD-000282,2025-08-03,25.58,USD,B093
LE-0009115,ORD-000922,2025-12-02,48.78,USD,B094
LE-0009116,ORD-010189,2025-10-02,615.95,USD,B095
LE-0009117,ORD-007013,2025-10-25,97.32,USD,B096
LE-0009118,ORD-001579,2025-02-17,553.31,USD,B000
LE-0009119,ORD-007951,2025-04-24,380.81,USD,B001
LE-0009120,ORD-005856,2025-03-02,344.97,USD,B002
LE-0009121,ORD-006843,2025-04-04,533.10,USD,B003
LE-0009122,ORD-001190,2025-12-02,479.11,USD,B004
LE-0009123,ORD-001219,2025-09-21,329.80,USD,B005
LE-0009124,ORD-005869,2025-04-08,898.67,USD,B006
LE-0009125,ORD-004104,2025-01-15,499.37,USD,B007
LE-0009126,ORD-010118,2025-11-14,775.00,USD,B008
LE-0009127,ORD-003336,2025-04-22,32.73,USD,B009
LE-0009128,ORD-008088,2025-03-16,720.33,USD,B010
LE-0009129,ORD-004785,2025-12-22,366.35,USD,B011
LE-0009130,ORD-001025,2025-09-14,741.51,USD,B012
LE-0009131,ORD-010251,2025-02-10,472.19,USD,B013
LE-0009132,ORD-006965,2025-05-20,96.36,USD,B014
LE-0009133,ORD-005319,2025-11-13,874.55,USD,B015
LE-0009134,ORD-007295,2025-08-14,581.63,USD,B016
LE-0009135,ORD-007656,2025-03-12,512.68,USD,B017
LE-0009136,ORD-002272,2025-12-18,814.04,USD,B018
LE-0009137,ORD-000521,2025-08-05,629.20,USD,B019
LE-0009138,ORD-011119,2025-05-02,258.28,USD,B020
LE-0009139,ORD-007886,2025-04-08,582.93,USD,B021
LE-0009140,ORD-000522,2025-07-14,546.71,USD,B022
LE-0009141,ORD-006035,2025-03-30,591.60,USD,B023
LE-0009142,ORD-011442,2025-08-26,842.71,USD,B024
LE-0009143,ORD-010274,2025-09-21,26.86,USD,B025
LE-0009144,ORD-000738,2025-05-24,528.54,USD,B026
LE-0009145,ORD-003414,2025-08-02,783.62,USD,B027
LE-0009146,ORD-008435,2025-03-05,800.47,USD,B028
LE-0009147,ORD-010651,2025-09-22,736.75,USD,B029
LE-0009148,ORD-001005,2025-05-31,725.34,USD,B030
LE-0009149,ORD-004683,2025-06-27,562.05,USD,B031
LE-0009150,ORD-011796,2025-07-26,352.56,USD,B032
LE-0009151,ORD-011803,2025-07-11,738.27,USD,B033
LE-0009152,ORD-011090,2025-04-07,346.22,USD,B034
LE-0009153,ORD-007564,2025-09-02,559.47,USD,B035
LE-0009154,ORD-000265,2025-11-11,890.73,USD,B036
LE-0009155,ORD-006616,2025-01-10,605.50,USD,B037
LE-0009156,ORD-004772,2025-03-31,509.90,USD,B038
LE-0009157,ORD-006051,2025-10-11,611.43,USD,B039
LE-0009158,ORD-001825,2025-04-15,460.18,USD,B040
LE-0009159,ORD-000831,2025-01-20,495.39,USD,B041
LE-0009160,ORD-000535,2025-03-20,466.88,USD,B042
LE-0009161,ORD-006207,2025-10-14,647.95,USD,B043
LE-0009162,ORD-011154,2025-03-31,265.65,USD,B044
LE-0009163,ORD-000457,2025-04-05,307.34,USD,B045
LE-0009164,ORD-011688,2025-11-11,59.43,USD,B046
LE-0009165,ORD-010383,2025-09-27,212.00,USD,B047
LE-0009166,ORD-002239,2025-05-21,79.97,USD,B048
LE-0009167,ORD-001070,2025-11-22,211.42,USD,B049
LE-0009168,ORD-006005,2025-05-27,659.99,USD,B050
LE-0009169,ORD-005365,2025-08-13,5.03,USD,B051
LE-0009170,ORD-005847,2025-12-28,639.08,USD,B052
LE-0009171,ORD-006064,2025-08-02,256.35,USD,B053
LE-0009172,ORD-004717,2025-11-14,509.73,USD,B054
LE-0009173,ORD-008751,2025-05-03,794.15,USD,B055
LE-0009174,ORD-007336,2025-09-12,825.68,USD,B056
LE-0009175,ORD-000648,2025-01-05,198.68,USD,B057
LE-0009176,ORD-007199,2025-05-12,58.84,USD,B058
LE-0009177,ORD-003618,2025-11-01,45.77,USD,B059
LE-0009178,ORD-009515,2025-05-03,193.88,USD,B060
LE-0009179,ORD-005544,2025-03-11,842.70,USD,B061
LE-0009180,ORD-000151,2025-06-30,699.42,USD,B062
LE-0009181,ORD-000903,2025-12-01,278.74,USD,B063
LE-0009182,ORD-002466,2025-10-19,451.00,USD,B064
LE-0009183,ORD-005889,2025-09-28,177.69,USD,B065
LE-0009184,ORD-007842,2025-09-19,338.51,USD,B066
LE-0009185,ORD-001407,2025-02-21,211.79,USD,B067
LE-0009186,ORD-007681,2025-05-03,576.15,USD,B068
LE-0009187,ORD-002311,2025-10-06,792.52,USD,B069
LE-0009188,ORD-010531,2025-03-24,95.78,USD,B070
LE-0009189,ORD-007351,2025-03-14,554.00,USD,B071
LE-0009190,ORD-005716,2025-01-22,207.85,USD,B072
LE-0009191,ORD-002919,2025-06-06,832.04,USD,B073
LE-0009192,ORD-000401,2025-06-07,283.40,USD,B074
LE-0009193,ORD-005924,2025-08-26,149.65,USD,B075
LE-0009194,ORD-011283,2025-08-23,597.30,USD,B076
LE-0009195,ORD-010707,2025-03-06,470.26,USD,B077
LE-0009196,ORD-002601,2025-01-02,24.18,USD,B078
LE-0009197,ORD-002838,2025-08-22,707.21,USD,B079
LE-0009198,ORD-005313,2025-09-24,630.15,USD,B080
LE-0009199,ORD-007072,2025-07-18,600.35,USD,B081
LE-0009200,ORD-010223,2025-07-23,103.05,USD,B082
LE-0009201,ORD-009882,2025-11-17,705.52,USD,B083
LE-0009202,ORD-008986,2025-09-07,303.21,USD,B084
LE-0009203,ORD-006673,2025-07-12,487.39,USD,B085
LE-0009204,ORD-002926,2025-05-05,286.75,USD,B086
LE-0009205,ORD-000820,2025-05-03,798.78,USD,B087
LE-0009206,ORD-008277,2025-02-10,801.56,USD,B088
LE-0009207,ORD-011423,2025-11-10,729.17,USD,B089
LE-0009208,ORD-007878,2025-08-21,532.00,USD,B090
LE-0009209,ORD-011198,2025-01-02,399.37,USD,B091
LE-0009210,ORD-010363,2025-11-23,90.63,USD,B092
LE-0009211,ORD-009190,2025-08-14,574.49,USD,B093
LE-0009212,ORD-000294,2025-10-07,768.52,USD,B094
LE-0009213,ORD-002904,2025-04-08,722.80,USD,B095
LE-0009214,ORD-011829,2025-05-18,872.54,USD,B096
LE-0009215,ORD-006341,2025-07-31,658.44,USD,B000
LE-0009216,ORD-003621,2025-07-29,662.17,USD,B001
LE-0009217,ORD-001682,2025-03-14,423.46,USD,B002
LE-0009218,ORD-004736,2025-10-27,760.75,USD,B003
LE-0009219,ORD-002809,2025-09-11,427.02,USD,B004
LE-0009220,ORD-008160,2025-03-09,422.27,USD,B005
LE-0009221,ORD-011385,2025-12-09,427.42,USD,B006
LE-0009222,ORD-006679,2025-01-20,309.88,USD,B007
LE-0009223,ORD-007251,2025-07-31,149.08,USD,B008
LE-0009224,ORD-007641,2025-02-15,475.36,USD,B009
LE-0009225,ORD-011363,2025-03-28,818.84,USD,B010
LE-0009226,ORD-009825,2025-03-31,390.78,USD,B011
LE-0009227,ORD-006583,2025-06-05,269.95,USD,B012
LE-0009228,ORD-006590,2025-07-06,614.00,USD,B013
LE-0009229,ORD-006657,2025-09-10,48.51,USD,B014
LE-0009230,ORD-006011,2025-08-10,286.26,USD,B015
LE-0009231,ORD-003251,2025-04-14,892.14,USD,B016
LE-0009232,ORD-009926,2025-04-05,33.08,USD,B017
LE-0009233,ORD-007647,2025-04-02,340.04,USD,B018
LE-0009234,ORD-004662,2025-01-23,513.83,USD,B019
LE-0009235,ORD-005772,2025-04-03,888.89,USD,B020
LE-0009236,ORD-005015,2025-06-12,397.26,USD,B021
LE-0009237,ORD-003681,2025-10-16,286.81,USD,B022
LE-0009238,ORD-005512,2025-08-26,789.71,USD,B023
LE-0009239,ORD-005600,2025-05-26,676.00,USD,B024
LE-0009240,ORD-001073,2025-08-18,48.61,USD,B025
LE-0009241,ORD-011476,2025-09-13,271.43,USD,B026
LE-0009242,ORD-011775,2025-04-08,787.48,USD,B027
LE-0009243,ORD-002752,2025-02-18,179.61,USD,B028
LE-0009244,ORD-000605,2025-04-04,14.57,USD,B029
LE-0009245,ORD-000304,2025-06-24,841.90,USD,B030
LE-0009246,ORD-011791,2025-01-08,251.75,USD,B031
LE-0009247,ORD-008287,2025-06-08,798.36,USD,B032
LE-0009248,ORD-009478,2025-11-20,226.95,USD,B033
LE-0009249,ORD-006246,2025-11-04,411.11,USD,B034
LE-0009250,ORD-002998,2025-06-17,120.79,USD,B035
LE-0009251,ORD-005099,2025-07-09,534.95,USD,B036
LE-0009252,ORD-007576,2025-12-05,745.67,USD,B037
LE-0009253,ORD-011746,2025-08-09,436.51,USD,B038
LE-0009254,ORD-001076,2025-08-11,677.85,USD,B039
LE-0009255,ORD-007741,2025-01-31,374.89,USD,B040
LE-0009256,ORD-002686,2025-02-13,170.65,USD,B041
LE-0009257,ORD-008969,2025-10-22,474.25,USD,B042
LE-0009258,ORD-005503,2025-01-27,645.82,USD,B043
LE-0009259,ORD-002865,2025-05-13,273.96,USD,B044
LE-0009260,ORD-004875,2025-09-08,149.35,USD,B045
LE-0009261,ORD-010955,2025-12-03,720.54,USD,B046
LE-0009262,ORD-006985,2025-07-18,866.13,USD,B047
LE-0009263,ORD-009091,2025-09-22,118.83,USD,B048
LE-0009264,ORD-002585,2025-12-04,141.55,USD,B049
LE-0009265,ORD-003911,2025-08-16,15.01,USD,B050
LE-0009266,ORD-004457,2025-10-14,763.70,USD,B051
LE-0009267,ORD-004476,2025-02-26,344.18,USD,B052
LE-0009268,ORD-004354,2025-05-19,415.33,USD,B053
LE-0009269,ORD-003980,2025-07-04,224.94,USD,B054
LE-0009270,ORD-011083,2025-07-29,366.15,USD,B055
LE-0009271,ORD-009330,2025-02-27,720.19,USD,B056
LE-0009272,ORD-007777,2025-09-04,358.09,USD,B057
LE-0009273,ORD-000964,2025-02-19,305.87,USD,B058
LE-0009274,ORD-000160,2025-01-05,830.96,USD,B059
LE-0009275,ORD-004978,2025-01-26,634.72,USD,B060
LE-0009276,ORD-008543,2025-11-23,652.85,USD,B061
LE-0009277,ORD-009262,2025-01-06,481.00,USD,B062
LE-0009278,ORD-011468,2025-08-24,519.92,USD,B063
LE-0009279,ORD-011087,2025-08-23,570.55,USD,B064
LE-0009280,ORD-010538,2025-07-05,398.42,USD,B065
LE-0009281,ORD-000609,2025-07-24,406.06,USD,B066
LE-0009282,ORD-004838,2025-06-01,80.12,USD,B067
LE-0009283,ORD-001799,2025-05-01,204.05,USD,B068
LE-0009284,ORD-008429,2025-11-06,481.31,USD,B069
LE-0009285,ORD-002058,2025-12-14,469.16,USD,B070
LE-0009286,ORD-005281,2025-08-15,23.00,USD,B071
LE-0009287,ORD-010840,2025-09-01,874.31,USD,B072
LE-0009288,ORD-002650,2025-03-21,607.03,USD,B073
LE-0009289,ORD-001533,2025-11-02,28.54,USD,B074
LE-0009290,ORD-007606,2025-06-13,37.32,USD,B075
LE-0009291,ORD-009060,2025-05-13,472.75,USD,B076
LE-0009292,ORD-003522,2025-03-12,137.60,USD,B077
LE-0009293,ORD-003228,2025-05-19,893.25,USD,B078
LE-0009294,ORD-007217,2025-09-23,832.46,USD,B079
LE-0009295,ORD-003051,2025-02-04,800.40,USD,B080
LE-0009296,ORD-003451,2025-01-31,210.13,USD,B081
LE-0009297,ORD-003143,2025-05-02,121.05,USD,B082
LE-0009298,ORD-011184,2025-04-07,737.92,USD,B083
LE-0009299,ORD-006392,2025-10-03,724.00,USD,B084
LE-0009300,ORD-005917,2025-04-26,675.93,USD,B085
LE-0009301,ORD-008440,2025-04-20,313.99,USD,B086
LE-0009302,ORD-006564,2025-06-11,857.15,USD,B087
LE-0009303,ORD-008714,2025-10-17,540.02,USD,B088
LE-0009304,ORD-000678,2025-01-23,890.23,USD,B089
LE-0009305,ORD-008371,2025-02-21,200.81,USD,B090
LE-0009306,ORD-006931,2025-04-16,481.13,USD,B091
LE-0009307,ORD-003856,2025-07-12,592.36,USD,B092
LE-0009308,ORD-007231,2025-04-21,435.96,USD,B093
LE-0009309,ORD-003489,2025-12-26,462.73,USD,B094
LE-0009310,ORD-006273,2025-10-29,188.20,USD,B095
LE-0009311,ORD-006298,2025-07-22,448.65,USD,B096
LE-0009312,ORD-003340,2025-04-30,370.87,USD,B000
LE-0009313,ORD-009621,2025-01-16,568.27,USD,B001
LE-0009314,ORD-008825,2025-06-26,822.51,USD,B002
LE-0009315,ORD-009368,2025-12-22,233.23,USD,B003
LE-0009316,ORD-003212,2025-06-19,719.12,USD,B004
LE-0009317,ORD-008324,2025-09-18,833.35,USD,B005
LE-0009318,ORD-005657,2025-05-22,625.33,USD,B006
LE-0009319,ORD-005547,2025-04-04,515.65,USD,B007
LE-0009320,ORD-003007,2025-01-17,410.55,USD,B008
LE-0009321,ORD-011323,2025-01-12,387.55,USD,B009
LE-0009322,ORD-010079,2025-05-12,402.29,USD,B010
LE-0009323,ORD-005130,2025-08-01,79.99,USD,B011
LE-0009324,ORD-011529,2025-04-14,526.00,USD,B012
LE-0009325,ORD-003181,2025-03-15,63.13,USD,B013
LE-0009326,ORD-003776,2025-06-15,190.05,USD,B014
LE-0009327,ORD-004396,2025-05-22,534.28,USD,B015
LE-0009328,ORD-003967,2025-09-22,480.32,USD,B016
LE-0009329,ORD-002723,2025-01-09,319.71,USD,B017
LE-0009330,ORD-000525,2025-01-28,467.22,USD,B018
LE-0009331,ORD-000299,2025-05-24,569.02,USD,B019
LE-0009332,ORD-010658,2025-07-29,229.01,USD,B020
LE-0009333,ORD-003442,2025-12-25,652.34,USD,B021
LE-0009334,ORD-007156,2025-06-23,185.00,USD,B022
LE-0009335,ORD-005617,2025-09-20,337.00,USD,B023
LE-0009336,ORD-006209,2025-02-24,613.87,USD,B024
LE-0009337,ORD-009911,2025-12-26,48.86,USD,B025
LE-0009338,ORD-008618,2025-11-10,52.16,USD,B026
LE-0009339,ORD-005069,2025-06-29,886.89,USD,B027
LE-0009340,ORD-010784,2025-09-17,863.65,USD,B028
LE-0009341,ORD-006028,2025-07-02,875.70,USD,B029
LE-0009342,ORD-006435,2025-11-12,284.68,USD,B030
LE-0009343,ORD-007756,2025-03-16,94.42,USD,B031
LE-0009344,ORD-006666,2025-04-05,453.00,USD,B032
LE-0009345,ORD-002554,2025-09-14,342.68,USD,B033
LE-0009346,ORD-001950,2025-06-26,749.50,USD,B034
LE-0009347,ORD-008940,2025-06-04,451.99,USD,B035
LE-0009348,ORD-004008,2025-01-18,589.18,USD,B036
LE-0009349,ORD-004465,2025-11-11,523.15,USD,B037
LE-0009350,ORD-011291,2025-12-03,848.34,USD,B038
LE-0009351,ORD-006086,2025-12-01,490.09,USD,B039
LE-0009352,ORD-006656,2025-11-03,267.52,USD,B040
LE-0009353,ORD-011403,2025-12-22,625.54,USD,B041
LE-0009354,ORD-001144,2025-10-22,89.36,USD,B042
LE-0009355,ORD-010010,2025-01-29,800.41,USD,B043
LE-0009356,ORD-008653,2025-12-28,893.26,USD,B044
LE-0009357,ORD-003658,2025-08-04,299.03,USD,B045
LE-0009358,ORD-000860,2025-02-01,710.51,USD,B046
LE-0009359,ORD-008918,2025-09-24,443.40,USD,B047
LE-0009360,ORD-004436,2025-06-09,634.95,USD,B048
LE-0009361,ORD-007812,2025-06-24,744.84,USD,B049
LE-0009362,ORD-008902,2025-11-21,232.61,USD,B050
LE-0009363,ORD-007863,2025-09-07,28.27,USD,B051
LE-0009364,ORD-004240,2025-01-24,50.00,USD,B052
LE-0009365,ORD-009143,2025-12-05,631.07,USD,B053
LE-0009366,ORD-001422,2025-10-16,669.86,USD,B054
LE-0009367,ORD-001046,2025-07-14,185.52,USD,B055
LE-0009368,ORD-006630,2025-09-06,854.61,USD,B056
LE-0009369,ORD-009918,2025-02-03,774.80,USD,B057
LE-0009370,ORD-000162,2025-01-27,88.85,USD,B058
LE-0009371,ORD-004495,2025-07-19,810.21,USD,B059
LE-0009372,ORD-005636,2025-02-07,37.23,USD,B060
LE-0009373,ORD-011522,2025-08-27,238.73,USD,B061
LE-0009374,ORD-009824,2025-02-01,191.49,USD,B062
LE-0009375,ORD-002261,2025-11-17,640.98,USD,B063
LE-0009376,ORD-008272,2025-10-05,144.10,USD,B064
LE-0009377,ORD-000027,2025-03-14,483.30,USD,B065
LE-0009378,ORD-001615,2025-11-03,110.61,USD,B066
LE-0009379,ORD-006566,2025-07-08,879.31,USD,B067
LE-0009380,ORD-004260,2025-06-22,244.04,USD,B068
LE-0009381,ORD-010822,2025-02-06,124.36,USD,B069
LE-0009382,ORD-005460,2025-08-02,685.97,USD,B070
LE-0009383,ORD-009392,2025-04-30,482.40,USD,B071
LE-0009384,ORD-001293,2025-12-27,315.27,USD,B072
LE-0009385,ORD-002591,2025-10-21,224.57,USD,B073
LE-0009386,ORD-004620,2025-11-28,378.85,USD,B074
LE-0009387,ORD-003171,2025-09-10,679.90,USD,B075
LE-0009388,ORD-006704,2025-11-17,431.34,USD,B076
LE-0009389,ORD-007847,2025-02-22,668.87,USD,B077
LE-0009390,ORD-007129,2025-08-08,653.51,USD,B078
LE-0009391,ORD-011741,2025-07-21,804.99,USD,B079
LE-0009392,ORD-005318,2025-01-03,869.62,USD,B080
LE-0009393,ORD-002981,2025-11-23,830.16,USD,B081
LE-0009394,ORD-008187,2025-05-28,94.00,USD,B082
LE-0009395,ORD-003798,2025-10-07,713.46,USD,B083
LE-0009396,ORD-006632,2025-11-06,298.64,USD,B084
LE-0009397,ORD-001517,2025-01-24,266.89,USD,B085
LE-0009398,ORD-002366,2025-08-04,735.27,USD,B086
LE-0009399,ORD-011664,2025-08-03,309.30,USD,B087
LE-0009400,ORD-002219,2025-05-22,796.17,USD,B088
LE-0009401,ORD-009258,2025-05-23,483.45,USD,B089
LE-0009402,ORD-006728,2025-10-23,759.04,USD,B090
LE-0009403,ORD-009629,2025-04-26,50.84,USD,B091
LE-0009404,ORD-002948,2025-01-13,362.09,USD,B092
LE-0009405,ORD-009857,2025-05-12,853.00,USD,B093
LE-0009406,ORD-005552,2025-06-30,687.05,USD,B094
LE-0009407,ORD-005168,2025-03-30,470.32,USD,B095
LE-0009408,ORD-005014,2025-05-10,384.79,USD,B096
LE-0009409,ORD-001141,2025-07-21,272.49,USD,B000
LE-0009410,ORD-000792,2025-12-22,549.73,USD,B001
LE-0009411,ORD-010524,2025-05-05,523.71,USD,B002
LE-0009412,ORD-002669,2025-05-05,5.84,USD,B003
LE-0009413,ORD-010608,2025-04-05,591.28,USD,B004
LE-0009414,ORD-000939,2025-12-12,91.83,USD,B005
LE-0009415,ORD-010646,2025-06-01,797.30,USD,B006
LE-0009416,ORD-011104,2025-12-30,263.88,USD,B007
LE-0009417,ORD-008516,2025-06-29,681.29,USD,B008
LE-0009418,ORD-004665,2025-05-31,422.22,USD,B009
LE-0009419,ORD-005850,2025-06-24,689.00,USD,B010
LE-0009420,ORD-002683,2025-05-31,769.10,USD,B011
LE-0009421,ORD-009590,2025-11-17,110.72,USD,B012
LE-0009422,ORD-007570,2025-02-22,858.07,USD,B013
LE-0009423,ORD-005356,2025-03-24,393.25,USD,B014
LE-0009424,ORD-010961,2025-02-16,354.71,USD,B015
LE-0009425,ORD-001363,2025-05-05,839.32,USD,B016
LE-0009426,ORD-004218,2025-05-12,413.99,USD,B017
LE-0009427,ORD-001307,2025-05-23,268.81,USD,B018
LE-0009428,ORD-010141,2025-06-04,870.38,USD,B019
LE-0009429,ORD-005689,2025-07-20,774.85,USD,B020
LE-0009430,ORD-000681,2025-01-20,303.94,USD,B021
LE-0009431,ORD-007579,2025-06-16,711.20,USD,B022
LE-0009432,ORD-008450,2025-04-18,686.34,USD,B023
LE-0009433,ORD-005374,2025-06-04,880.23,USD,B024
LE-0009434,ORD-007958,2025-08-28,201.39,USD,B025
LE-0009435,ORD-011838,2025-05-29,732.21,USD,B026
LE-0009436,ORD-001084,2025-10-30,332.84,USD,B027
LE-0009437,ORD-011433,2025-03-09,740.87,USD,B028
LE-0009438,ORD-000604,2025-11-07,819.67,USD,B029
